Date,Description,Item Category,Material Category,Cost Price,Cash,Credit,Total Sale,gender,age,visit_frequency,satisfaction_rating
"Monday, June 29, 2020",silver ring and hoop,Ring,Silver,40.14,30,130,160,Female,52.0,Occasional,4.2
"Monday, June 29, 2020",silver chain,Chain,Seiko,3.8,,25,25,Male,35.0,Regular,4.8
"Monday, June 29, 2020",watch,Watch,Michael Kors,98,,132.5,132.5,Female,51.0,Regular,3.9
"Monday, June 29, 2020",bottom silver dia cut,Custom Fronts,Silver,66,,265,265,Female,62.0,Regular,3.9
"Monday, June 29, 2020",silver earring,Hoops,Silver,14.6,,68.9,68.9,Male,51.0,Occasional,3.8
"Monday, June 29, 2020",watch link,Custom Repairs,,,,15,15,Female,44.0,Regular,4.5
"Monday, June 29, 2020",silver chain and charm,Chain and Charm,Silver,57.6,,79,79,Male,26.0,Regular,3.9
"Monday, June 29, 2020",bracelet silver x 2,Bracelet,Silver,117.8,,433,433,Female,35.0,Rare,4.0
"Monday, June 29, 2020",fj tennis chain,Chain,FJ,20,,106,106,Female,65.0,Regular,4.6
"Monday, June 29, 2020",fronts pick up gold fronts x6,Custom Fronts,10k Gold,,,245,245,Female,41.0,Occasional,3.5
"Monday, June 29, 2020",gold ring,Ring,10k Gold,47,,200,200,Male,60.0,Occasional,4.2
"Monday, June 29, 2020",fronts pick up gold fronts x6,Custom Fronts,Silver,,111,,111,Others,58.0,Regular,4.6
"Monday, June 29, 2020",14k studs,Studs,14k Gold,5,,55,55,Female,36.0,Regular,3.6
"Monday, June 29, 2020",14k stu,Studs,14k Gold,5,,55,55,Male,49.0,Regular,4.7
"Monday, June 29, 2020",invicta watch,Watch,Invicta,79,,196.1,196.1,Female,63.0,Regular,4.2
"Monday, June 29, 2020",fj tennis chain,Chain,FJ,29,,137.8,137.8,Female,54.0,Regular,3.6
"Monday, June 29, 2020",silver studs,Studs,Silver,2,,41.34,41.34,Male,41.0,Regular,3.6
"Monday, June 29, 2020",repiar,Custom Repairs,,,,45,45,Female,47.0,Occasional,4.7
"Monday, June 29, 2020",citizen watch,Watch,Citizen,80,212,,212,Male,64.0,Regular,3.8
"Tuesday, June 30, 2020",14k gold chain,Chain,14k Gold,142.1,360,,360,Female,25.0,Regular,3.3
"Tuesday, June 30, 2020",dia studs,Studs,Silver/Diamond,11,,58.3,58.3,Male,64.0,Regular,4.0
"Tuesday, June 30, 2020",gold ring,Ring,10k Gold,29,,145,145,Female,29.0,Occasional,3.5
"Tuesday, June 30, 2020",silver studs,Studs,Silver,2,,51.9,51.9,Female,55.0,Regular,3.5
"Tuesday, June 30, 2020",fronts top and bottom,Custom Fronts,Silver,148,,196.1,196.1,Female,55.0,Rare,4.8
"Tuesday, June 30, 2020",fz tennis chain,Chain,FJ,20,132,,132,Female,47.0,Occasional,4.9
"Tuesday, June 30, 2020",gold bracelet,Bracelet,10k Gold,179.8,350,,350,Others,50.0,Regular,4.0
"Tuesday, June 30, 2020",silver chain and charm,Chain and Charm,Silver,73.1,,280,280,Female,44.0,Rare,4.0
"Tuesday, June 30, 2020",citizen eco,Watch,Citizen,165,,371,371,Male,58.0,Regular,3.4
"Tuesday, June 30, 2020",tungstun ring,Ring,Tungsten,8,,70,70,Female,60.0,Regular,3.4
"Tuesday, June 30, 2020",st st chain,Chain,St. Steel,23,,180,180,Male,43.0,Occasional,4.7
"Tuesday, June 30, 2020",michael kors watch,Watch,Michael Kors,100,,190.8,190.8,Others,60.0,Regular,4.0
"Tuesday, June 30, 2020",gold chain and charm,Chain and Charm,10k Gold,92.8,,291.5,291.5,Male,58.0,Regular,3.8
"Wednesday, July 1, 2020",fj watch,Watch,FJ,40,,80,80,Others,47.0,Regular,4.7
"Wednesday, July 1, 2020",tennis chain and charm,Chain and Charm,FJ,,,296.8,296.8,Female,68.0,Regular,4.4
"Wednesday, July 1, 2020",costume teeth silver x6,Custom Fronts,Silver,66,,79.5,79.5,Others,35.0,Regular,3.7
"Wednesday, July 1, 2020",braclet on layaway,Bracelet,Silver,30,,79.5,79.5,Others,63.0,Regular,4.8
"Wednesday, July 1, 2020",fj chain and charm,Chain and Charm,FJ,10,106,,106,Female,54.0,Occasional,3.4
"Wednesday, July 1, 2020",925 chain and charm,Chain and Charm,Silver,40,150,,150,Female,32.0,Regular,4.2
"Wednesday, July 1, 2020",Silver stud,Studs,Silver,10,62,,62,Female,54.0,Regular,4.0
"Wednesday, July 1, 2020",name necklace silver,Custom Name Necklace,Silver,40,40,,40,Female,55.0,Occasional,3.4
"Wednesday, July 1, 2020",silverover gold fontsx6,Custom Fronts,Seiko,74,100,,100,Female,31.0,Regular,4.5
"Wednesday, July 1, 2020",st chain and charm,Chain and Charm,St. Steel,10,80,,80,Female,62.0,Regular,4.5
"Wednesday, July 1, 2020",silver fronts x4,Custom Fronts,Silver,44,,159,159,Male,37.0,Regular,4.6
"Wednesday, July 1, 2020",10k gold chain and charm,Chain and Charm,10k Gold,443.7,,700,700,Female,40.0,Regular,3.7
"Wednesday, July 1, 2020",silver charm,Charm,Silver,25,,90.1,90.1,Female,38.0,Regular,3.4
"Wednesday, July 1, 2020",10 k costume teethx4,Custom Fronts,10k Gold,132,260,,260,Male,56.0,Regular,3.3
"Wednesday, July 1, 2020",silver chain and charm,Chain and Charm,Silver,50,,166.95,166.95,Male,67.0,Occasional,4.6
"Wednesday, July 1, 2020",tennis chain exchange,Chain,FJ,,46,,46,Male,66.0,Occasional,3.9
"Wednesday, July 1, 2020",silver studx2,Studs,Silver,20,106,,106,Male,57.0,Regular,4.8
"Thursday, July 2, 2020",lay away pickup,Bracelet,Silver,,173,,173,Male,45.0,Regular,4.0
"Thursday, July 2, 2020",gold chain and charm,Chain and Charm,10k Gold,91,20,180,200,Male,57.0,Rare,4.2
"Thursday, July 2, 2020",silver braclet,Bracelet,Silver,60,190,,190,Male,47.0,Occasional,3.4
"Thursday, July 2, 2020",chain and charm,Chain and Charm,St. Steel,10,85,,85,Female,48.0,Occasional,3.5
"Thursday, July 2, 2020",925 braclet,Bracelet,Silver,30,,159,159,Male,34.0,Regular,4.4
"Thursday, July 2, 2020",name plate pickup,Custom Name Necklace,10k Gold,75,,118.5,118.5,Female,54.0,Occasional,4.3
"Thursday, July 2, 2020",925 ring,Ring,Silver,20,,212,212,Male,33.0,Regular,4.5
"Thursday, July 2, 2020",925 braclet,Bracelet,Silver,30,,201.39,201.39,Female,43.0,Regular,5.0
"Thursday, July 2, 2020",silver studs,Studs,Silver,10,80,,80,Male,46.0,Regular,3.5
"Thursday, July 2, 2020",silver chain,Chain,Silver,28.8,,106,106,Female,48.0,Occasional,3.5
"Friday, July 3, 2020",10k gold braclet,Bracelet,10k Gold,127.6,240,,240,Male,48.0,Regular,4.1
"Friday, July 3, 2020",10k gold hoop,Hoops,10k Gold,80,,174.9,174.9,Female,40.0,Occasional,4.0
"Friday, July 3, 2020",10kgold chain and charm,Chain and Charm,10k Gold,165.3,,344.5,344.5,Female,42.0,Regular,4.0
"Friday, July 3, 2020",costume teethx6,Custom Fronts,,,,,0,Male,58.0,Occasional,4.1
"Friday, July 3, 2020",rope chain,Chain,10k Gold,136.3,140,,140,Male,32.0,Regular,4.3
"Friday, July 3, 2020",tennis chain,Chain,FJ,20,120,,120,Male,40.0,Regular,4.2
"Friday, July 3, 2020",fronts x8,Custom Fronts,10k Gold,264,,200,200,Female,32.0,Occasional,3.3
"Friday, July 3, 2020",fj chain and charm,Chain and Charm,FJ,,265,,265,Female,65.0,Regular,3.4
"Friday, July 3, 2020",925 chain,Chain,Silver,120,250,,250,Others,32.0,Regular,3.4
"Friday, July 3, 2020",925/diamond braclet,Bracelet,Silver/Diamond,110,200,,200,Female,61.0,Occasional,4.7
"Friday, July 3, 2020",10k gold exchange with 925 chain,Chain,Silver,10,,70,70,Male,31.0,Regular,5.0
"Friday, July 3, 2020",925 stud,Studs,Silver,4,,31.8,31.8,Female,39.0,Occasional,3.6
"Saturday, July 4, 2020",silver braclet,Bracelet,Silver,12,,79.5,79.5,Female,27.0,Regular,4.4
"Saturday, July 4, 2020",fj braclet,Bracelet,FJ,14,30,46,76,Male,40.0,Regular,5.0
"Saturday, July 4, 2020",fj chain,Chain,FJ,120,,408.1,408.1,Female,28.0,Occasional,3.6
"Saturday, July 4, 2020",silver charm,Charm,Silver,4,,47.7,47.7,Female,45.0,Occasional,4.7
"Saturday, July 4, 2020",fj tennis chain,Chain,FJ,20,,259.7,259.7,Male,55.0,Occasional,3.3
"Saturday, July 4, 2020",fj charm,Chain and Charm,FJ,20,,106,106,Female,38.0,Regular,3.9
"Saturday, July 4, 2020",silver chain and charm,Chain and Charm,Silver,25,,106,106,Male,26.0,Regular,3.7
"Saturday, July 4, 2020",fronts 10k gold,Custom Fronts,10k Gold,324,42,200,242,Male,60.0,Regular,3.8
"Saturday, July 4, 2020",silver studs,Studs,Silver,2,,37.1,37.1,Male,24.0,Occasional,4.7
"Saturday, July 4, 2020",10k rope chain,Chain,10k Gold,400,,530,530,Others,61.0,Occasional,4.0
"Saturday, July 4, 2020",st st chain and charm,Chain,St. Steel,10,73,,73,Male,23.0,Regular,4.5
"Sunday, July 5, 2020",silver chain,Chain,Silver,20,,126.14,126.14,Male,49.0,Regular,3.4
"Sunday, July 5, 2020",silver chain and charm,Chain and Charm,Silver,20,,168.54,168.54,Male,24.0,Regular,4.9
"Sunday, July 5, 2020",silver chain,Chain,Silver,12,,80,80,Male,62.0,Regular,4.0
"Sunday, July 5, 2020",chain and charm,Chain and Charm,St. Steel,5,,42.4,42.4,Male,58.0,Regular,3.3
"Sunday, July 5, 2020",fj ring,Ring,St. Steel,2,,47.7,47.7,Male,45.0,Rare,3.3
"Sunday, July 5, 2020",gold hoop 14k,Hoops,14k Gold,234,380,,380,Male,67.0,Occasional,4.7
"Sunday, July 5, 2020",gold hoop 10 k,Hoops,10k Gold,30,75,,75,Female,36.0,Regular,4.4
"Monday, July 6, 2020",silver ring,Ring,Silver,20,,50,50,Female,41.0,Regular,3.9
"Monday, July 6, 2020",fj chain and charmx2,Chain and Charm,Silver,95,,371,371,Male,32.0,Regular,3.3
"Monday, July 6, 2020",watch repiar,Custom Repairs,,,30,,30,Female,35.0,Regular,3.5
"Monday, July 6, 2020",chain and charm,Chain and Charm,Silver,20,159,,159,Others,64.0,Regular,4.0
"Monday, July 6, 2020",pic pendant rope chain,Chain and Charm,Silver,50,291,,291,Male,23.0,Occasional,5.0
"Monday, July 6, 2020",10k gold and dia stud pick up,Studs,Gold/Diamond,,185,,185,Male,55.0,Occasional,4.8
"Monday, July 6, 2020",pic pandent,Charm,Silver,40,,291,291,Female,47.0,Regular,4.4
"Monday, July 6, 2020",silver chain and charm,Chain and Charm,Silver,30,,180,180,Female,46.0,Regular,4.4
"Monday, July 6, 2020",gold ring,Ring,10k Gold,188,,620,620,Male,33.0,Occasional,4.0
"Tuesday, July 7, 2020",10k gold chain and charm,Chain and Charm,10k Gold,165,,290.2,290.2,Male,25.0,Regular,3.4
"Tuesday, July 7, 2020",name necklace pick up,Custom Name Necklace,10k Gold,,200,,200,Female,32.0,Occasional,4.1
"Tuesday, July 7, 2020",pic pendant,Charm,Silver,40,,155,155,Male,56.0,Regular,3.8
"Tuesday, July 7, 2020",silver studs,Studs,Silver,3,42,,42,Male,45.0,Regular,3.5
"Tuesday, July 7, 2020",10k gold chain and charm x2,Chain and Charm,10k Gold,291,,572.2,572.2,Male,41.0,Occasional,3.8
"Tuesday, July 7, 2020",st st chai and charm,Chain and Charm,St. Steel,10,180,,180,Male,39.0,Regular,3.4
"Tuesday, July 7, 2020",silver studs x3,Studs,Silver,9,,84.79,84.79,Male,36.0,Regular,4.4
"Wednesday, July 8, 2020",dai/gold studs,Studs,Gold/Diamond,60,,159,159,Others,22.0,Occasional,3.4
"Wednesday, July 8, 2020",srt st ring,Ring,St. Steel,3,55,,55,Male,20.0,Occasional,4.1
"Wednesday, July 8, 2020",10k dai studs,Studs,Gold/Diamond,135,,250,250,Male,23.0,Regular,4.2
"Wednesday, July 8, 2020",10k gold cahin and charm x2,Chain and Charm,10k Gold,153.7,,339.2,339.2,Others,34.0,Regular,3.7
"Wednesday, July 8, 2020",silver pendant,Chain and Charm,Silver,10,68.9,,68.9,Female,52.0,Regular,4.9
"Wednesday, July 8, 2020",teeth pick up,Custom Fronts,Silver,,196,,196,Female,30.0,Occasional,4.9
"Wednesday, July 8, 2020",pic pendant,Charm,Silver,30,150,,150,Male,18.0,Regular,3.6
"Wednesday, July 8, 2020",pic pendant pick up,Chain,10k Gold,,,283,283,Female,36.0,Occasional,4.3
"Wednesday, July 8, 2020",silver earring,Studs,Silver,2,,53,53,Male,55.0,Rare,3.7
"Wednesday, July 8, 2020",chain and bracelet,Chain and Charm,FJ,40,300,,300,Male,19.0,Regular,3.6
"Thursday, July 9, 2020",silver chain and charm,Chain and Charm,Silver,70,250,,250,Male,62.0,Rare,4.3
"Thursday, July 9, 2020",silver chain and charm,Chain and Charm,Silver,30,,159,159,Male,70.0,Occasional,4.4
"Thursday, July 9, 2020",teeth pick up,Custom Fronts,Silver,,100,,100,Female,22.0,Occasional,3.5
"Thursday, July 9, 2020",chain 10k gold,Chain,10k Gold,31.9,45,,45,Others,65.0,Regular,3.7
"Thursday, July 9, 2020",silver bracelet,Bracelet,Silver,35,,127.2,127.2,Male,23.0,Occasional,4.5
"Thursday, July 9, 2020",14k stud,Studs,14k Gold,10,37,,37,Male,31.0,Regular,3.9
"Thursday, July 9, 2020",silver ring layaway,Ring,Silver,23,40,,40,Male,42.0,Rare,4.2
"Thursday, July 9, 2020",silver mens band,Ring,Silver,23,,190.8,190.8,Others,68.0,Occasional,3.4
"Thursday, July 9, 2020",name necklace gp,Custom Name Necklace,Silver,45,,159,159,Female,20.0,Occasional,3.4
"Thursday, July 9, 2020",silver studs,Studs,Silver,10,,47.7,47.7,Female,31.0,Regular,4.7
"Thursday, July 9, 2020",fronts pick up,Custom Fronts,Silver,,,79.5,79.5,Male,61.0,Regular,4.5
"Thursday, July 9, 2020",lay away pick up,Bracelet,Silver,,,79.5,79.5,Female,19.0,Regular,4.9
"Thursday, July 9, 2020",st chain and charm,Chain and Charm,10k Gold,5,,106,106,Female,21.0,Regular,4.4
"Thursday, July 9, 2020",14k stud,Studs,14k Gold,10,40,,40,Male,33.0,Occasional,4.6
"Thursday, July 9, 2020",silver chain and charm,Chain and Charm,Silver,30,100,,100,Others,38.0,Occasional,4.3
"Thursday, July 9, 2020",fj watch,Watch,FJ,12,100,,100,Female,48.0,Occasional,4.6
"Thursday, July 9, 2020",tennis chain,Chain,FJ,35,,250,250,Female,34.0,Rare,4.1
"Thursday, July 9, 2020",silver studs,Studs,Silver,10,,68,68,Others,34.0,Regular,4.3
"Friday, July 10, 2020",fj charm,Charm,FJ,30,159,,159,Others,22.0,Occasional,3.3
"Friday, July 10, 2020",10k gold chai and charm on layaway,Chain and Charm,10k Gold,278,31,,31,Male,59.0,Occasional,5.0
"Friday, July 10, 2020",layaway pick up silver ring,Ring,Silver,,110,,110,Male,23.0,Occasional,3.6
"Friday, July 10, 2020",citizen watch,Watch,Citizen,40,200,,200,Others,20.0,Regular,4.9
"Friday, July 10, 2020",studs 14 k,Studs,14k Gold,12,46,,46,Female,50.0,Occasional,3.5
"Friday, July 10, 2020",fj chain tennis,Chain,FJ,20,,138.85,138.85,Male,45.0,Regular,4.8
"Friday, July 10, 2020",dia studs,Studs,Silver/Diamond,30,140,,140,Male,66.0,Rare,4.2
"Friday, July 10, 2020",gold chain and charm,Chain and Charm,10k Gold,130.5,400,,400,Female,70.0,Occasional,3.6
"Friday, July 10, 2020",silver ring,Ring,Silver,23,,143.1,143.1,Female,41.0,Regular,5.0
"Friday, July 10, 2020",10k chain exchange,Chain,10k Gold,2.9,,106,106,Female,34.0,Rare,3.7
"Friday, July 10, 2020",10k gold charm,Charm,10k Gold,75.4,,238.5,238.5,Male,40.0,Occasional,4.2
"Friday, July 10, 2020",10k gold chain and charm,Chain and Charm,10k Gold,150.8,,302.1,302.1,Male,33.0,Regular,4.0
"Friday, July 10, 2020",fj watch,Watch,FJ,12,,144.04,144.04,Female,65.0,Occasional,4.8
"Friday, July 10, 2020",silver bracelet,Bracelet,Silver,48,,165,165,Male,24.0,Regular,4.1
"Friday, July 10, 2020",fj chain and charm,Chain and Charm,FJ,50,,469,469,Male,27.0,Regular,4.6
"Friday, July 10, 2020",14k chain special order,Chain,14k Gold,1236.3,1000,,1000,Female,46.0,Regular,3.4
"Friday, July 10, 2020",studs 14 k,Studs,14k Gold,7,,26.5,26.5,Male,49.0,Regular,3.5
"Saturday, July 11, 2020",silver chain and charm,Chain and Charm,Silver,44.2,,190.8,190.8,Male,25.0,Occasional,3.4
"Saturday, July 11, 2020",gold chain and charm,Chain and Charm,14k Gold,372,,683.7,683.7,Others,44.0,Regular,4.1
"Saturday, July 11, 2020",14k chain and charm,Chain and Charm,14k Gold,424,,581.94,581.94,Female,22.0,Occasional,4.7
"Saturday, July 11, 2020",tennis chain,Chain,FJ,10,190.5,,190.5,Female,53.0,Regular,4.3
"Saturday, July 11, 2020",reiar,Custom Repairs,,,15,,15,Male,21.0,Regular,3.3
"Saturday, July 11, 2020",10k rope chian and charm,Chain and Charm,10k Gold,133.4,265,,265,Female,60.0,Regular,3.6
"Saturday, July 11, 2020",silver ring,Ring,Silver,18,160,,160,Female,37.0,Occasional,3.5
"Saturday, July 11, 2020",silver chain and charm,Chain and Charm,Silver,39.6,,195,195,Male,35.0,Regular,4.8
"Saturday, July 11, 2020",10k gold chain and charm,Chain and Charm,10k Gold,81.2,,189.99,189.99,Female,36.0,Regular,4.9
"Saturday, July 11, 2020",invicta watch,Watch,Invicta,79,,213.89,213.89,Male,27.0,Regular,4.1
"Saturday, July 11, 2020",silver stud,Studs,Silver,10,79.5,,79.5,Male,42.0,Occasional,4.3
"Saturday, July 11, 2020",14k mens bracelet,Bracelet,14k Gold,245,,517.28,517.28,Female,31.0,Regular,4.0
"Saturday, July 11, 2020",14k female bracelet,Bracelet,14k Gold,240,,517.28,517.28,Female,70.0,Regular,4.0
"Saturday, July 11, 2020",invicta watch,Watch,Invicta,80,,190.78,190.78,Male,31.0,Occasional,4.3
"Saturday, July 11, 2020",silver stud,Studs,Silver,5,,47.7,47.7,Male,37.0,Occasional,4.8
"Saturday, July 11, 2020",dia std,Studs,Gold/Diamond,175,,507.74,507.74,Male,25.0,Occasional,4.4
"Saturday, July 11, 2020",teeth pick up,Custom Fronts,Silver,,30,,30,Male,51.0,Regular,3.4
"Saturday, July 11, 2020",diamond stds,Studs,Gold/Diamond,100,,185.5,185.5,Male,59.0,Regular,4.1
"Saturday, July 11, 2020",layaway pick pic necklace,Charm,Silver,,,152.39,152.39,Female,43.0,Occasional,5.0
"Sunday, July 12, 2020",name hoop gold plated,Hoops,Silver,,,302.1,302.1,Others,43.0,Rare,4.4
"Sunday, July 12, 2020",add money on necklace,Chain and Charm,Silver,,43,,43,Female,39.0,Regular,4.0
"Sunday, July 12, 2020",silver chain,Chain,Silver,6,,58.29,58.29,Male,29.0,Rare,4.7
"Sunday, July 12, 2020",ring,Ring,Silver,14,,105.98,105.98,Female,19.0,Occasional,3.7
"Sunday, July 12, 2020",diamond pendant,Chain and Charm,Silver,23,200,,200,Male,38.0,Occasional,3.9
"Sunday, July 12, 2020",st st chain and charm,Chain and Charm,St. Steel,5,85,,85,Male,63.0,Occasional,4.6
"Sunday, July 12, 2020",14k chain pick up,Chain,14k Gold,,700,,700,Male,69.0,Occasional,4.2
"Sunday, July 12, 2020",14k stud,Studs,14k Gold,,,47.7,47.7,Male,62.0,Rare,5.0
"Sunday, July 12, 2020",fj ring,Ring,St. Steel,10,,63.09,63.09,Male,19.0,Regular,4.1
"Sunday, July 12, 2020",chain and charm,Chain and Charm,St. Steel,10,,80,80,Male,66.0,Regular,4.7
"Sunday, July 12, 2020",siamond studs,Studs,Gold/Diamond,122,,265,265,Male,53.0,Rare,3.5
"Sunday, July 12, 2020",fj watch,Watch,FJ,12,,263.94,263.94,Male,61.0,Occasional,3.8
"Tuesday, July 14, 2020",fj watch,Watch,FJ,12,160,,160,Female,38.0,Regular,4.6
"Tuesday, July 14, 2020",tennis chain and charm,Chain and Charm,FJ,30,212,,212,Male,53.0,Regular,4.7
"Tuesday, July 14, 2020",10k gold chain and charm,Chain and Charm,10k Gold,142.1,,291.5,291.5,Others,64.0,Regular,3.7
"Tuesday, July 14, 2020",fronts pick up,Custom Fronts,10k Gold,,500,,500,Male,60.0,Regular,4.2
"Tuesday, July 14, 2020",silver studs,Studs,Silver,10,,63.6,63.6,Male,57.0,Occasional,4.4
"Tuesday, July 14, 2020",10k rope,Chain,10k Gold,98.6,201,,201,Male,32.0,Regular,4.0
"Tuesday, July 14, 2020",repiar,Custom Repairs,,,10,,10,Female,31.0,Regular,5.0
"Tuesday, July 14, 2020",fj ring,Ring,St. Steel,3,50,,50,Female,30.0,Occasional,3.4
"Tuesday, July 14, 2020",st charm,Charm,St. Steel,4,50,,50,Male,37.0,Regular,4.6
"Tuesday, July 14, 2020",silver studs,Studs,Silver,5,47,,47,Female,55.0,Occasional,4.3
"Tuesday, July 14, 2020",pic chain and charm,Chain,Silver,20,370,,370,Male,28.0,Regular,4.0
"Tuesday, July 14, 2020",pic chain and charm,Chain,Silver,30,200,,200,Female,70.0,Regular,3.6
"Tuesday, July 14, 2020",frontsx10,Custom Fronts,Silver,126,,396.44,396.44,Male,38.0,Regular,4.3
"Tuesday, July 14, 2020",shipping charm,Custom Repairs,,,,25,25,Female,56.0,Rare,3.5
"Tuesday, July 14, 2020",tennis chain and charm,Chain and Charm,FJ,60,200,106.34,306.34,Female,70.0,Regular,4.3
"Tuesday, July 14, 2020",ring pick up,Ring,Silver,,225,0.03,225.03,Male,59.0,Regular,5.0
"Monday, July 13, 2020",10K GOLD CHAIN AND CHARM,Chain and Charm,10k Gold,725,840,,840,Male,22.0,Regular,4.6
"Monday, July 13, 2020",10k gold chain pck up,Chain and Charm,10k Gold,,,500,500,Male,39.0,Regular,4.1
"Monday, July 13, 2020",bracelet pick up,Bracelet,St. Steel,,,77.01,77.01,Female,67.0,Regular,4.7
"Monday, July 13, 2020",silver studs,Studs,Silver,3,,29.2,29.2,Others,36.0,Occasional,4.4
"Monday, July 13, 2020",14k studs,Studs,14k Gold,7,,79.99,79.99,Male,56.0,Occasional,3.9
"Monday, July 13, 2020",10k gold cross,Charm,10k Gold,34.8,,132.5,132.5,Male,44.0,Regular,3.8
"Monday, July 13, 2020",10k gold fronts x2,Custom Fronts,10k Gold,102,140,,140,Male,42.0,Occasional,3.7
"Monday, July 13, 2020",chain exchange,Chain and Charm,Silver,2,,42,42,Male,63.0,Rare,3.9
"Monday, July 13, 2020",name necklace picked up,Custom Name Necklace,Silver,,90,,90,Female,25.0,Regular,4.7
"Wednesday, July 15, 2020",14k gold chain and charm,Chain and Charm,14k Gold,304.2,,599.99,599.99,Male,43.0,Regular,3.6
"Wednesday, July 15, 2020",silver studs,Studs,Silver,8,68.9,,68.9,Male,49.0,Occasional,4.6
"Wednesday, July 15, 2020",gold fronts x4,Custom Fronts,10k Gold,136,125,,125,Male,28.0,Occasional,3.5
"Wednesday, July 15, 2020",invicta watch,Watch,Invicta,59,190,,190,Male,49.0,Regular,4.7
"Wednesday, July 15, 2020",silver charm,Charm,Silver,30,127,,127,Others,58.0,Regular,3.8
"Thursday, July 16, 2020",gold fronts x6,Custom Fronts,10k Gold,204,200,,200,Male,51.0,Rare,4.1
"Thursday, July 16, 2020",14k studs,Studs,14k Gold,7,58.3,,58.3,Others,41.0,Rare,4.9
"Thursday, July 16, 2020",fronts x6 pick up,Custom Fronts,Silver,,100,,100,Female,33.0,Regular,4.2
"Thursday, July 16, 2020",gold chain and charm pickup,Chain and Charm,10k Gold,,195,,195,Female,18.0,Regular,4.9
"Thursday, July 16, 2020",gp fronts x4,Custom Fronts,Silver,52,,174.9,174.9,Female,33.0,Rare,3.6
"Thursday, July 16, 2020",10k gold chain and charm,Chain and Charm,10k Gold,159,260,,260,Male,58.0,Rare,3.6
"Thursday, July 16, 2020",silver chain and charm,Charm,Silver,5,26,,26,Male,66.0,Regular,4.0
"Thursday, July 16, 2020",10k gold fronts x4,Custom Fronts,10k Gold,136,,303,303,Female,37.0,Regular,3.7
"Thursday, July 16, 2020",cuban chain st st,Chain,St. Steel,18,,196.1,196.1,Female,20.0,Regular,3.5
"Thursday, July 16, 2020",10k rope chain,Chain,10k Gold,58,,200.34,200.34,Male,64.0,Regular,5.0
"Thursday, July 16, 2020",fj tennis chain and charm,Chain and Charm,FJ,50,,265,265,Male,28.0,Occasional,3.8
"Thursday, July 16, 2020",silver ring,Ring,Silver,23,196,,196,Male,58.0,Regular,4.4
"Thursday, July 16, 2020",fronts gp x4,Custom Fronts,Silver,52,100,59,159,Female,31.0,Regular,4.2
"Thursday, July 16, 2020",fj ring x 2,Ring,FJ,8,,84.8,84.8,Male,35.0,Regular,4.7
"Thursday, July 16, 2020",silver bracelet,Bracelet,10k Gold,18,83,,83,Male,23.0,Regular,4.6
"Thursday, July 16, 2020",silver ball chain,Chain,Silver,25,100,,100,Female,48.0,Regular,3.9
"Friday, July 17, 2020",bottom x 6 gp,Custom Fronts,Silver,74,,150,150,Male,70.0,Regular,4.4
"Friday, July 17, 2020",14k studs,Studs,14k Gold,20,144,,144,Male,59.0,Occasional,3.6
"Friday, July 17, 2020",st st chain,Chain,St. Steel,3,,63.6,63.6,Male,26.0,Regular,4.1
"Friday, July 17, 2020",st st cuban chain,Chain,St. Steel,17,,95,95,Others,68.0,Occasional,3.6
"Friday, July 17, 2020",repiar,Custom Repairs,,,,20,20,Female,32.0,Occasional,3.3
"Friday, July 17, 2020",10k gold chain and charm,Chain and Charm,10k Gold,165.3,,339.2,339.2,Others,60.0,Regular,3.4
"Friday, July 17, 2020",silver chain and charm,Chain and Charm,Silver,18,,148.38,148.38,Others,42.0,Occasional,3.8
"Friday, July 17, 2020",1ok white gold fronts x 6,Custom Fronts,10k Gold,204,,201.4,201.4,Male,67.0,Regular,4.8
"Friday, July 17, 2020",fj tennis chain,Chain,FJ,50,,365.7,365.7,Male,35.0,Regular,5.0
"Friday, July 17, 2020",chain and charm,Chain and Charm,Silver,166.25,,477,477,Female,69.0,Regular,3.3
"Friday, July 17, 2020",pamdora charm x 2,Charm,Silver,5,20,,20,Female,50.0,Regular,4.1
"Friday, July 17, 2020",1ok gold charm,Charm,10k Gold,52,,174.9,174.9,Female,26.0,Occasional,3.9
"Friday, July 17, 2020",repiar,Custom Repairs,,,15,,15,Female,65.0,Regular,4.5
"Saturday, July 18, 2020",silver chain,Chain,Silver,15,100,,100,Female,58.0,Regular,3.7
"Saturday, July 18, 2020",silver studs,Studs,Silver,10,50,,50,Female,52.0,Regular,3.8
"Saturday, July 18, 2020",repiar,Custom Repairs,,,10,,10,Male,19.0,Rare,3.5
"Saturday, July 18, 2020",fj chain,Chain,FJ,40,,132,132,Female,41.0,Regular,4.2
"Saturday, July 18, 2020",silver chain,Chain,Silver,27,70,,70,Female,53.0,Regular,3.8
"Saturday, July 18, 2020",silver ring,Ring,Silver,22,,250,250,Male,43.0,Occasional,3.9
"Saturday, July 18, 2020",dia ring,Ring,Gold/Diamond,159,,700,700,Male,32.0,Occasional,4.7
"Saturday, July 18, 2020",fj ring,Ring,Silver,25,,210.07,210.07,Female,37.0,Regular,3.7
"Saturday, July 18, 2020",fj watch,Watch,FJ,12,,126.88,126.88,Male,63.0,Occasional,4.0
"Saturday, July 18, 2020",10k gold hoops,Hoops,10k Gold,100,,180.7,180.7,Male,39.0,Regular,4.2
