Date,Description,Item Category,Material Category,Cost Price,Cash,Credit,Finance,Others,Total Sale,gender,age,visit_frequency,satisfaction_rating
"Monday, July 11, 2022",Silver chain and charm,Chain and Charm,Silver,58.0,,148.2,,,148.2,Male,21.0,Occasional,3.7
"Monday, July 11, 2022",FJ Tennis Chain,Chain,FJ,50.0,,185.0,,,185.0,Female,23.0,Occasional,4.7
"Monday, July 11, 2022",925 Pendant,Charm,Silver,29.7,,85.0,,,85.0,Female,35.0,Regular,4.3
"Tuesday, July 12, 2022",FJ Watch,Watch,FJ,20.0,,145.0,,,145.0,Others,22.0,Regular,3.4
"Tuesday, July 12, 2022",Tennis Chain and Chaim,Chain and Charm,FJ,50.0,,300.0,,,300.0,Female,28.0,Occasional,3.8
"Tuesday, July 12, 2022",Invicta Watch,Watch,Invicta,65.0,,135.0,,,135.0,Female,22.0,Regular,4.3
"Tuesday, July 12, 2022",10k Bracelet,Bracelet,10k Gold,915.2,,1672.9,,,1672.9,Male,66.0,Occasional,4.9
"Tuesday, July 12, 2022",Silver Name Plate Balance,Custom Name Necklace,Silver,,,63.6,,,63.6,Male,69.0,Regular,3.3
"Thursday, July 14, 2022",10K Gold Chain,Chain,10k Gold,1555.2,,250.0,2032.0,,2282.0,Male,38.0,Regular,4.2
"Thursday, July 14, 2022",10k Gold Chain and Charm,Chain and Charm,10k Gold,265.6,,,400.0,,400.0,Male,19.0,Regular,4.6
"Thursday, July 14, 2022",10k Bracelet,Bracelet,10k Gold,-272.0,,,,,0.0,Female,23.0,Regular,4.0
"Thursday, July 14, 2022",Repair,Custom Repairs,None,,,15.0,,,15.0,Female,39.0,Regular,3.8
"Thursday, July 14, 2022",Silver Charm,Charm,Silver,7.0,,58.3,,,58.3,Female,70.0,Regular,3.4
"Thursday, July 14, 2022",Repair,Custom Repairs,None,,15.0,,,,15.0,Others,41.0,Regular,3.7
"Thursday, July 14, 2022",Silver Fronts,Custom Fronts,None,136.0,300.0,,,,300.0,Male,25.0,Rare,3.8
"Wednesday, July 13, 2022",Invicta Watch,Watch,Invicta,50.0,80.0,,,,80.0,Male,62.0,Regular,3.9
"Wednesday, July 13, 2022",Invicta Watch,Watch,Invicta,50.0,,100.0,,,100.0,Female,35.0,Regular,3.8
"Wednesday, July 13, 2022",Silver Studs,Studs,Silver,10.0,20.0,,,,20.0,Male,35.0,Regular,4.1
"Wednesday, July 13, 2022",Silver Studs,Studs,Silver,10.0,20.0,,,,20.0,Male,66.0,Rare,4.2
"Wednesday, July 13, 2022",Silver Ring,Ring,Silver,15.0,30.0,,,,30.0,Male,34.0,Regular,4.5
"Wednesday, July 13, 2022",10k Fronts Pickup,Custom Fronts,10k Gold,,132.0,,,,132.0,Male,20.0,Regular,4.8
"Wednesday, July 13, 2022",Repair Watch,Custom Repairs,None,,,10.0,,,10.0,Male,50.0,Rare,4.4
"Friday, July 15, 2022",Repair,Custom Repairs,None,,,60.0,,,60.0,Male,52.0,Regular,3.3
"Friday, July 15, 2022",Watch Repair,Custom Repairs,None,,,30.0,,,30.0,Male,47.0,Occasional,4.4
"Friday, July 15, 2022",10k Custom Fronts,Custom Fronts,None,210.0,,190.0,,,190.0,Female,35.0,Regular,3.6
"Friday, July 15, 2022",Gold Studs,Studs,10k Gold,50.0,146.0,,,,146.0,Female,68.0,Occasional,4.4
"Friday, July 15, 2022",Silver Chain and Charm,Chain and Charm,Silver,50.0,,196.1,,,196.1,Male,62.0,Regular,4.1
"Saturday, July 16, 2022",10k Gold Chain,Chain,10k Gold,201.6,,380.54,,,380.54,Male,48.0,Regular,4.7
"Saturday, July 16, 2022",Jewelry Repair,Custom Repairs,None,,,40.0,,,40.0,Male,55.0,Regular,4.6
"Saturday, July 16, 2022",10k Nose Ring,Nose Ring,10k Gold,10.0,50.0,,,,50.0,Female,47.0,Regular,4.1
"Saturday, July 16, 2022",Repair Chain,Custom Repairs,None,,,45.0,,,45.0,Male,69.0,Regular,5.0
"Saturday, July 16, 2022",Steel Ring,Ring,St. Steel,12.0,,68.9,,,68.9,Male,63.0,Rare,4.3
"Saturday, July 16, 2022",Repair,Custom Repairs,None,,20.0,,,,20.0,Male,60.0,Regular,5.0
"Saturday, July 16, 2022",Chain Repair,Custom Repairs,None,,50.0,,,,50.0,Female,59.0,Occasional,4.6
"Sunday, July 17, 2022",Silver Pendant,Charm,Silver,8.0,,74.14,,,74.14,Female,24.0,Regular,3.9
"Sunday, July 17, 2022",Repair Watch,Custom Repairs,None,,,35.0,,,35.0,Male,50.0,Occasional,3.9
"Sunday, July 17, 2022",14k Studs,Studs,14k Gold,12.0,,45.0,,,45.0,Female,36.0,Regular,3.6
"Sunday, July 17, 2022",Citizen Watch,Watch,Citizen,40.0,,132.5,,,132.5,Male,40.0,Occasional,4.1
"Sunday, July 17, 2022",Silver Chaina and Charm,Chain and Charm,Silver,25.0,,185.0,,,185.0,Male,53.0,Regular,3.5
"Sunday, July 17, 2022",Store Credit,Custom Repairs,None,,25.0,,,,25.0,Male,35.0,Regular,4.1
"Sunday, July 17, 2022",Chain Repair,Custom Repairs,None,,50.0,,,,50.0,Male,62.0,Occasional,4.9
"Sunday, July 17, 2022",Silver Charm,Charm,Silver,20.0,,73.14,,,73.14,Male,60.0,Rare,3.6
"Sunday, July 17, 2022",FJ Charm,Charm,FJ,35.0,,60.0,,,60.0,Female,35.0,Regular,4.1
"Sunday, July 17, 2022",Diamond Chain,Chain,Silver/Diamond,,,300.0,,,300.0,Female,55.0,Regular,4.2
"Sunday, July 17, 2022",Watch Repair,Custom Repairs,None,,,15.0,,,15.0,Female,31.0,Regular,4.8
"Sunday, July 17, 2022",Cuban Chain,Chain,FJ,140.0,250.0,,,,250.0,Male,60.0,Regular,3.3
"Sunday, July 17, 2022",Invicta Watch,Watch,Invicta,150.0,290.0,,,,290.0,Male,29.0,Regular,3.5
"Sunday, July 17, 2022",Fronts 6 bottom,Custom Fronts,None,315.0,430.0,,,,430.0,Female,45.0,Regular,4.5
"Monday, July 18, 2022",Invicta Watch,Watch,Invicta,189.0,,385.0,,,385.0,Male,28.0,Regular,3.6
"Monday, July 18, 2022",St Ring,Ring,St. Steel,10.0,,39.0,,,39.0,Female,68.0,Regular,4.0
"Monday, July 18, 2022",FJ Watch,Watch,FJ,10.0,35.0,,,,35.0,Female,27.0,Regular,4.4
"Monday, July 18, 2022",FJ Tennis Chain and Charm,Chain and Charm,FJ,120.0,,375.0,,,375.0,Male,59.0,Regular,4.9
"Tuesday, July 19, 2022",Jewelry Cleaner,Custom Repairs,None,,,70.0,,,70.0,Female,26.0,Rare,4.0
"Tuesday, July 19, 2022",Silver Diamond Ring,Ring,Silver/Diamond,195.0,500.0,,,,500.0,Male,68.0,Regular,4.5
"Tuesday, July 19, 2022",Jewelry Repair,Custom Repairs,None,,50.0,,,,50.0,Male,33.0,Regular,4.5
"Tuesday, July 19, 2022",Silver Band,Ring,Silver/Diamond,40.0,,122.0,,,122.0,Male,60.0,Occasional,4.9
"Wednesday, July 20, 2022",St Ring,Ring,St. Steel,10.0,38.0,7.0,,,45.0,Male,60.0,Rare,3.4
"Wednesday, July 20, 2022",Invicta Watch,Watch,Invicta,60.0,210.0,,,,210.0,Female,33.0,Regular,4.3
"Wednesday, July 20, 2022",Fronts Due,Custom Fronts,None,,70.0,,,,70.0,Others,53.0,Regular,4.0
"Wednesday, July 20, 2022",14k Gold Studs,Studs,14k Gold,12.0,39.0,,,,39.0,Female,34.0,Regular,4.1
"Thursday, July 21, 2022",Silver Ring,Ring,Silver,20.0,100.0,,,,100.0,Female,69.0,Regular,4.8
"Thursday, July 21, 2022",Silver Stud,Studs,Silver,6.0,,31.8,,,31.8,Female,37.0,Occasional,4.5
"Friday, July 22, 2022",FJ Tennis Chain Chain and Charm,Chain and Charm,FJ,45.0,,196.1,,,196.1,Female,33.0,Regular,4.6
"Friday, July 22, 2022",Silver Ring,Ring,Silver,23.0,,106.0,,,106.0,Others,60.0,Regular,3.5
"Friday, July 22, 2022",Silver Ring,Ring,Silver,15.0,,40.0,,,40.0,Female,38.0,Regular,4.4
"Friday, July 22, 2022",Tungsten Ring,Ring,Tungsten,15.0,,55.4,,,55.4,Female,23.0,Regular,3.3
"Friday, July 22, 2022",Watch Repairl,Custom Repairs,None,,,30.0,,,30.0,Female,42.0,Regular,4.0
"Friday, July 22, 2022",Repairs,Custom Repairs,None,,,49.0,,,49.0,Female,26.0,Occasional,4.4
"Saturday, July 23, 2022",10k gold chain,Chain,10k Gold,694.4,,,1300.0,,1300.0,Others,25.0,Occasional,4.0
"Saturday, July 23, 2022",10k gold pendant,Charm,10k Gold,294.4,,,500.0,,500.0,Others,57.0,Regular,4.8
"Saturday, July 23, 2022",10k gold hoops,Hoops,10k Gold,230.4,,,733.0,,733.0,Male,18.0,Regular,3.6
"Saturday, July 23, 2022",silver ancklet,Anklet,Silver,5.0,,22.6,,,22.6,Female,63.0,Regular,4.7
"Saturday, July 23, 2022",gold ancklet,Anklet,10k Gold,160.0,,200.0,,,200.0,Male,50.0,Regular,4.6
"Saturday, July 23, 2022",repiar,Custom Repairs,None,,20.0,,,,20.0,Others,46.0,Occasional,3.8
"Saturday, July 23, 2022",fj chain,Chain,FJ,60.0,,157.94,,,157.94,Female,36.0,Regular,4.6
"Saturday, July 23, 2022",silver charm,Charm,Silver,20.0,,51.94,,,51.94,Male,33.0,Regular,5.0
"Saturday, July 23, 2022",fj chain,Chain,FJ,80.0,159.0,,,,159.0,Female,54.0,Occasional,3.6
"Saturday, July 23, 2022",repiar,Custom Repairs,,,,95.4,,,95.4,Male,57.0,Regular,4.1
"Sunday, July 24, 2022",fj chain and charm,Chain and Charm,FJ,50.0,150.0,,,,150.0,Male,52.0,Occasional,3.3
"Sunday, July 24, 2022",fj charm,Charm,FJ,50.0,,196.1,,,196.1,Male,53.0,Regular,3.6
"Sunday, July 24, 2022",watch repiar,Custom Repairs,None,,30.0,,,,30.0,Female,68.0,Occasional,5.0
"Sunday, July 24, 2022",tennis chain,Chain,FJ,20.0,,159.0,,,159.0,Male,39.0,Regular,4.4
"Sunday, July 24, 2022",10k gold chain,Chain,10k Gold,121.6,,259.7,,,259.7,Male,20.0,Occasional,4.6
"Sunday, July 24, 2022",watch repiar,Custom Repairs,None,,,15.0,,,15.0,Female,33.0,Regular,4.6
"Monday, July 25, 2022",silver chain and charn,Chain and Charm,Silver,22.0,75.0,30.0,,,105.0,Others,18.0,Occasional,3.9
"Monday, July 25, 2022",st ring,Ring,St. Steel,10.0,,63.0,,,63.0,Female,60.0,Regular,4.8
"Monday, July 25, 2022",dia ring layaway,Ring,Silver/Diamond,153.0,,50.0,,,50.0,Male,27.0,Regular,4.8
"Monday, July 25, 2022",top 6 fronts,Custom Fronts,Silver,76.0,,196.1,,,196.1,Female,39.0,Regular,3.6
"Tuesday, July 26, 2022",10k gold and diamond earring,Studs,Gold/Diamond,94.0,200.0,5.0,,,205.0,Male,18.0,Regular,3.6
"Wednesday, July 27, 2022",14 ring repiar,Custom Repairs,None,,40.0,,,,40.0,Male,57.0,Regular,4.8
"Wednesday, July 27, 2022",8 top 8 bottom,Custom Fronts,10k Gold,,400.0,,,,400.0,Male,23.0,Rare,3.4
"Wednesday, July 27, 2022",fj cuban chain and charm,Chain and Charm,FJ,200.0,,,365.0,,365.0,Female,33.0,Regular,3.7
"Wednesday, July 27, 2022",fj cuban chain and charm,Chain,FJ,110.0,,150.0,335.0,,485.0,Male,51.0,Occasional,4.0
"Wednesday, July 27, 2022",repiar,Custom Repairs,,,,10.0,,,10.0,Male,19.0,Rare,4.1
"Thursday, July 28, 2022",fronts 8x8,Custom Fronts,Silver,196.0,,477.0,,,477.0,Female,18.0,Regular,4.9
"Thursday, July 28, 2022",silver chain and charm,Chain and Charm,Silver,45.0,,132.5,,,132.5,Male,48.0,Occasional,4.1
"Thursday, July 28, 2022",silver studs,Studs,Silver,10.0,48.0,,,,48.0,Female,59.0,Regular,3.9
"Friday, July 29, 2022",invicta watch,Watch,Invicta,60.0,185.0,,,,185.0,Female,44.0,Occasional,4.6
"Friday, July 29, 2022",studs,Studs,Silver,,25.0,,,,25.0,Female,64.0,Occasional,3.9
"Friday, July 29, 2022",silver chain and charm,Chain and Charm,Silver,43.0,,120.0,,,120.0,Male,39.0,Regular,3.7
"Friday, July 29, 2022",silver pendant,Charm,Silver,13.0,50.0,,,,50.0,Male,56.0,Regular,3.3
"Friday, July 29, 2022",silver chain and charm,Chain,Silver,14.0,,94.34,,,94.34,Male,52.0,Regular,3.6
"Friday, July 29, 2022",silver charm,Charm,Silver,5.0,,60.0,,,60.0,Male,56.0,Regular,4.0
"Friday, July 29, 2022",10k gold charm,Charm,Gold/Diamond,232.0,,200.0,,,200.0,Female,62.0,Regular,4.4
"Friday, July 29, 2022",fj chain,Chain,FJ,123.0,,250.0,,,250.0,Male,61.0,Regular,3.7
"Saturday, July 30, 2022",jewelers repiar,Custom Repairs,None,,25.0,,,,25.0,Female,21.0,Regular,4.8
"Saturday, July 30, 2022",silver chain and charm,Chain and Charm,Silver,18.0,,90.08,,,90.08,Male,62.0,Regular,3.7
"Saturday, July 30, 2022",silver hoops,Hoops,Silver,20.9,,65.0,,,65.0,Female,41.0,Regular,4.7
"Saturday, July 30, 2022",jewelery repiar,Custom Repairs,None,,,35.0,,,35.0,Others,60.0,Regular,3.8
"Saturday, July 30, 2022",fronrtd,Custom Fronts,Silver,,19.0,,,,19.0,Female,62.0,Rare,4.8
"Sunday, July 31, 2022",steel ring,Ring,St. Steel,10.0,68.0,,,,68.0,Female,59.0,Regular,4.7
"Sunday, July 31, 2022",tungsten,Ring,Tungsten,20.0,,132.5,,,132.5,Male,68.0,Regular,3.4
"Sunday, July 31, 2022",silver diamond ring,Ring,Silver,30.0,,185.5,,,185.5,Female,42.0,Occasional,4.4
"Sunday, July 31, 2022",watch repiar,Custom Repairs,None,,,15.0,,,15.0,Female,38.0,Occasional,4.4
"Sunday, July 31, 2022",jewelers rpiar,Custom Repairs,,,10.0,,,,10.0,Female,46.0,Occasional,4.4
"Monday, August 1, 2022",silver charm and charm,Chain and Charm,Silver,108.0,,400.0,,,400.0,Female,28.0,Regular,4.4
"Monday, August 1, 2022",ancklet,Anklet,Silver,10.0,,53.0,,,53.0,Female,18.0,Rare,4.6
"Monday, August 1, 2022",watch repiar,Custom Repairs,FJ,,,15.0,,,15.0,Female,30.0,Rare,4.7
"Monday, August 1, 2022",watch repiar,Custom Repairs,,,15.0,,,,15.0,Male,44.0,Occasional,3.6
"Tuesday, August 2, 2022",gold checkijng,Custom Repairs,,,20.0,,,,20.0,Male,56.0,Regular,3.4
"Wednesday, August 3, 2022",fj cuban chain,Chain,FJ,114.0,,300.0,,,300.0,Male,40.0,Occasional,3.3
"Wednesday, August 3, 2022",silver studs,Studs,Silver,10.0,,35.0,,,35.0,Female,66.0,Occasional,4.2
"Wednesday, August 3, 2022",14k studs,Studs,14k Gold,20.0,,79.5,,,79.5,Male,25.0,Occasional,3.8
"Wednesday, August 3, 2022",8x8 top and bottom,Custom Fronts,10k Gold,256.0,395.0,,,,395.0,Male,70.0,Regular,4.9
"Thursday, August 4, 2022",10k gold chain and charm,Chain and Charm,10k Gold,190.0,,300.0,,,300.0,Female,36.0,Rare,5.0
"Thursday, August 4, 2022",10k diamond stds,Studs,Gold/Diamond,169.99,,300.0,,,300.0,Female,62.0,Regular,4.8
"Thursday, August 4, 2022",citizen watch,Watch,Citizen,172.0,,672.0,,,672.0,Female,58.0,Occasional,3.8
"Thursday, August 4, 2022",silver pendant,Charm,Silver,10.0,60.0,,,,60.0,Female,37.0,Occasional,4.1
"Thursday, August 4, 2022",fj watch,Watch,FJ,13.0,,95.4,,,95.4,Female,63.0,Occasional,4.7
"Thursday, August 4, 2022",jewelery,Custom Repairs,,,,35.0,,,35.0,Female,40.0,Occasional,3.9
"Friday, August 5, 2022",jewelery repiar,Custom Repairs,,,,39.0,,,39.0,Male,57.0,Occasional,4.0
"Friday, August 5, 2022",steel ring,Custom Repairs,,,,68.5,,,68.5,Female,48.0,Regular,4.7
"Friday, August 5, 2022",jewelery repiar,Custom Repairs,,,,80.0,,,80.0,Male,44.0,Regular,4.5
"Friday, August 5, 2022",repiar,Custom Repairs,,,,49.0,,,49.0,Others,42.0,Occasional,3.9
"Friday, August 5, 2022",jewelery repiar,Custom Repairs,,,40.0,,,,40.0,Female,59.0,Regular,3.4
"Saturday, August 6, 2022",silver charm,Charm,Silver,8.0,,79.5,,,79.5,Male,41.0,Regular,4.4
"Saturday, August 6, 2022",fronts,Custom Fronts,Silver,76.0,,50.0,,,50.0,Female,70.0,Regular,4.5
"Saturday, August 6, 2022",14k studs,Studs,14k Gold,20.0,,100.0,,,100.0,Male,40.0,Occasional,4.6
"Saturday, August 6, 2022",silver chain and char,Chain and Charm,Silver,79.0,,150.35,,,150.35,Male,25.0,Occasional,4.4
"Saturday, August 6, 2022",silver charm,Charm,Silver,3.0,,56.0,,,56.0,Female,50.0,Rare,4.1
"Saturday, August 6, 2022",10k gold chain,Chain,10k Gold,128.0,,398.34,,,398.34,Female,60.0,Occasional,3.9
"Saturday, August 6, 2022",10k/diamond charm,Charm,Gold/Diamond,272.0,,544.0,,,544.0,Male,33.0,Occasional,4.5
"Saturday, August 6, 2022",14k rose fronts,Custom Fronts,14k Gold,234.0,,260.0,,,260.0,Female,34.0,Regular,3.9
"Saturday, August 6, 2022",watch repiar,Custom Repairs,,,15.0,,,,15.0,Female,41.0,Regular,4.4
"Saturday, August 6, 2022",silver chain and char,Chain and Charm,Silver,20.0,,83.79,,,83.79,Male,70.0,Regular,4.8
"Saturday, August 6, 2022",watch repiar,Custom Repairs,,,20.0,,,,20.0,Others,38.0,Occasional,3.9
"Saturday, August 6, 2022",14k studs,Studs,14k Gold,15.0,65.0,,,,65.0,Male,69.0,Regular,3.4
"Saturday, August 6, 2022",repipar,Custom Repairs,,20.0,80.0,,,,80.0,Female,58.0,Rare,4.0
"Sunday, August 7, 2022",10k gold /gold diamond ring,Ring,Gold/Diamond,374.0,,840.05,,,840.05,Male,25.0,Occasional,4.9
"Sunday, August 7, 2022",10k gold/diamond charm,Charm,Gold/Diamond,235.0,,840.05,,,840.05,Others,47.0,Regular,4.0
"Sunday, August 7, 2022",10k diamond bracelet,Bracelet,10k Gold,1176.0,,1970.54,,,1970.54,Female,47.0,Regular,4.5
"Sunday, August 7, 2022",10k gold bracelet,Bracelet,10k Gold,67.0,,227.9,,,227.9,Female,60.0,Regular,4.4
"Sunday, August 7, 2022",invicta watch,Watch,Invicta,92.0,,215.0,,,215.0,Male,61.0,Regular,5.0
"Sunday, August 7, 2022",fj chain,Chain,FJ,139.0,,318.0,,,318.0,Female,35.0,Regular,3.8
"Sunday, August 7, 2022",10k gold chain and charm,Chain and Charm,10k Gold,96.0,,318.0,,,318.0,Female,42.0,Rare,3.3
"Sunday, August 7, 2022",14k gold hoops,Hoops,10k Gold,97.0,,206.7,,,206.7,Male,69.0,Regular,4.0
"Sunday, August 7, 2022",silver rope chain,Chain,Silver,19.0,,157.94,,,157.94,Others,40.0,Regular,4.3
"Sunday, August 7, 2022",watch repiar,Custom Repairs,,,,15.0,,,15.0,Male,50.0,Regular,5.0
"Sunday, August 7, 2022",10k gold charm,Chain and Charm,10k Gold,192.0,,365.7,,,365.7,Female,52.0,Regular,4.2
"Sunday, August 7, 2022",watch repiar,Custom Repairs,,,20.0,,,,20.0,Female,62.0,Regular,4.6
"Sunday, August 7, 2022",silver pendant,Charm,Silver,20.0,90.0,40.0,,,130.0,Female,40.0,Regular,3.7
"Sunday, August 7, 2022",silver studs,Studs,Silver,15.0,,79.5,,,79.5,Male,37.0,Occasional,3.9
"Sunday, August 7, 2022",ear pricing,Custom Piercing,St. Steel,4.0,30.0,,,,30.0,Others,66.0,Occasional,3.8
"Sunday, August 7, 2022",watch repiar,Custom Repairs,,,20.0,,,,20.0,Male,49.0,Occasional,4.0
"Sunday, August 7, 2022",repiar,Custom Repairs,,,25.0,,,,25.0,Female,40.0,Occasional,4.5
"Monday, August 8, 2022",10k gold bracelet,Bracelet,10k Gold,480.0,700.0,42.0,,,742.0,Female,27.0,Regular,4.5
"Monday, August 8, 2022",10k gold chain and charm,Chain and Charm,10k Gold,134.4,295.0,,,,295.0,Male,65.0,Regular,4.7
"Monday, August 8, 2022",10k gold chain and charm,Chain and Charm,10k Gold,211.2,,408.1,,,408.1,Female,52.0,Occasional,4.0
"Monday, August 8, 2022",repiar,Custom Repairs,,,50.0,,,,50.0,Male,69.0,Occasional,3.6
"Tuesday, August 9, 2022",jewelery repar,Custom Repairs,,,,30.0,,,30.0,Male,65.0,Occasional,4.5
"Tuesday, August 9, 2022",ring,Ring,St. Steel,4.0,,42.4,,,42.4,Male,69.0,Occasional,3.8
"Wednesday, August 10, 2022",silver chain and charm,Chain and Charm,Silver,249.0,,142.04,,,142.04,Male,25.0,Regular,4.6
"Thursday, August 11, 2022",top six silver,Custom Fronts,Silver,76.0,,189.0,,,189.0,Male,40.0,Rare,4.4
"Thursday, August 11, 2022",silver chaina and charm,Chain and Charm,Silver,27.14,,148.4,,,148.4,Female,29.0,Rare,3.9
"Thursday, August 11, 2022",14k rose gold pick up,Custom Fronts,14k Gold,,,258.34,,,258.34,Female,58.0,Occasional,3.6
"Friday, August 12, 2022",925 chain and charm,Chain and Charm,Silver,20.0,,125.0,,,125.0,Male,20.0,Regular,3.3
"Friday, August 12, 2022",bottom white gold,Custom Fronts,Silver,,,142.5,,,142.5,Male,55.0,Occasional,3.9
"Friday, August 12, 2022",top x 6,Custom Fronts,10k Gold,,200.0,,,,200.0,Others,32.0,Regular,3.6
"Friday, August 12, 2022",layway 10k charm,Charm,10k Gold,26.0,,30.0,,,30.0,Male,49.0,Regular,4.6
"Sunday, August 14, 2022",14k gold diamond ring,Ring,Gold/Diamond,411.0,,1000.0,,,1000.0,Male,40.0,Regular,4.1
"Sunday, August 14, 2022",10k gold chain,Chain,10k Gold,135.0,,255.0,,,255.0,Female,47.0,Regular,3.8
"Saturday, August 13, 2022",10k rope bracelet,Bracelet,10k Gold,38.4,,142.5,,,142.5,Male,28.0,Regular,4.2
"Saturday, August 13, 2022",10k baby bracket,Bracelet,10k Gold,58.0,,142.5,,,142.5,Male,38.0,Regular,3.5
"Saturday, August 13, 2022",silver chain,Chain,Silver,62.0,,200.0,,,200.0,Male,49.0,Occasional,3.6
"Saturday, August 13, 2022",10k gold charm,Charm,10k Gold,38.0,,95.0,,,95.0,Female,40.0,Rare,4.5
"Saturday, August 13, 2022",silver chain and charm,Chain and Charm,Silver,41.0,,305.0,,,305.0,Male,22.0,Occasional,4.9
"Saturday, August 13, 2022",10k pendant,Charm,10k Gold,,,254.74,,,254.74,Others,45.0,Occasional,4.5
"Saturday, August 13, 2022",10k charm,Charm,10k Gold,6.0,,180.0,,,180.0,Male,60.0,Regular,3.3
"Saturday, August 13, 2022",10k cuban link,Chain,10k Gold,938.0,,1800.0,,,1800.0,Female,23.0,Occasional,4.6
"Saturday, August 13, 2022",10k/diamod charm,Charm,10k Gold,281.0,,981.44,,,981.44,Male,55.0,Regular,4.7
"Saturday, August 13, 2022",watch repiar,Custom Repairs,,,,20.0,,,20.0,Others,54.0,Regular,4.5
"Saturday, August 13, 2022",chain repiar,Custom Repairs,,,,30.0,,,30.0,Male,36.0,Regular,3.6
"Saturday, August 13, 2022",earring,Studs,Silver,10.0,,94.34,,,94.34,Male,62.0,Rare,3.8
"Saturday, August 13, 2022",silver studs,Studs,Silver,11.0,20.0,85.0,,,105.0,Male,51.0,Regular,3.4
"Monday, August 15, 2022",silver chain and charm,Chain and Charm,Silver,10.0,75.0,,,,75.0,Female,67.0,Regular,3.6
"Monday, August 15, 2022",10k name bracet,Bracelet,10k Gold,265.6,,424.0,,,424.0,Female,29.0,Occasional,3.8
"Tuesday, August 16, 2022",watch repiar,Custom Repairs,,,,15.0,,,15.0,Male,20.0,Regular,4.9
"Tuesday, August 16, 2022",10k gold,Chain,10k Gold,70.4,,153.7,,,153.7,Female,45.0,Rare,4.7
"Tuesday, August 16, 2022",silver pendant,Charm,Silver,28.0,,90.1,,,90.1,Female,64.0,Regular,3.5
"Wednesday, August 17, 2022",chain repiar,Custom Repairs,,,,45.0,,,45.0,Male,43.0,Occasional,4.3
"Wednesday, August 17, 2022",invicta watch,Watch,Invicta,40.0,,99.0,,,99.0,Female,37.0,Occasional,4.7
"Wednesday, August 17, 2022",bracelet,Custom Repairs,,,,51.04,,,51.04,Male,64.0,Occasional,4.9
"Thursday, August 18, 2022",silver ring,Ring,Silver,10.0,,164.3,,,164.3,Male,28.0,Occasional,4.4
"Thursday, August 18, 2022",silver rope,Chain,Silver,8.5,,96.1,,,96.1,Male,29.0,Occasional,4.2
"Thursday, August 18, 2022",diamond charm,Charm,Silver/Diamond,30.0,,100.0,,,100.0,Female,65.0,Occasional,4.1
"Friday, August 19, 2022",14k gold earring,Studs,14k Gold,14.0,86.0,,,,86.0,Female,60.0,Regular,4.5
"Friday, August 19, 2022",repiar,Custom Repairs,,,35.0,,,,35.0,Female,37.0,Regular,3.5
"Friday, August 19, 2022",fj tennis chain and charm,Chain and Charm,FJ,30.0,185.0,,,,185.0,Others,37.0,Regular,3.5
"Friday, August 19, 2022",14k studs,Studs,14k Gold,14.0,59.0,,,,59.0,Female,23.0,Regular,3.4
"Friday, August 19, 2022",14k studs,Studs,14k Gold,12.0,,42.4,,,42.4,Male,25.0,Occasional,3.8
"Friday, August 19, 2022",fj cuban link,Chain,FJ,169.0,,265.0,,,265.0,Female,52.0,Regular,4.5
"Friday, August 19, 2022",10k gold chain and charm,Chain and Charm,10k Gold,81.0,,291.5,,,291.5,Male,68.0,Regular,4.1
"Friday, August 19, 2022",10k baby bracelet,Bracelet,10k Gold,55.0,,67.58,,,67.58,Female,68.0,Occasional,4.0
"Friday, August 19, 2022",name necklace,Custom Name Necklace,10k Gold,85.0,,67.58,,,67.58,Male,65.0,Regular,3.4
"Friday, August 19, 2022",citizen watch,Watch,Citizen,173.0,325.0,,,,325.0,Male,29.0,Rare,3.6
"Friday, August 19, 2022",watch repiar,Custom Repairs,,,,15.0,,,15.0,Male,58.0,Occasional,4.3
"Friday, August 19, 2022",fronts pick up,Custom Fronts,,,77.0,290.0,,,367.0,Male,19.0,Occasional,4.0
"Saturday, August 20, 2022",tennis chain,Chain,FJ,20.0,159.0,,,,159.0,Female,55.0,Occasional,4.7
"Saturday, August 20, 2022",watch repiar,Custom Repairs,,,,15.0,,,15.0,Others,24.0,Regular,4.3
"Saturday, August 20, 2022",watch repiar,Custom Repairs,,,,15.0,,,15.0,Male,41.0,Regular,4.8
"Saturday, August 20, 2022",bottoms fronts,Custom Fronts,Silver,44.0,,149.0,,,149.0,Others,65.0,Regular,3.5
"Saturday, August 20, 2022",silver studs,Studs,Silver,8.0,41.0,,,,41.0,Male,70.0,Occasional,4.6
"Saturday, August 20, 2022",14k studs,Studs,Silver,13.0,,127.2,,,127.2,Male,21.0,Rare,4.8
"Saturday, August 20, 2022",steel bracelet,Bracelet,St. Steel,12.0,,68.9,,,68.9,Male,46.0,Regular,3.8
"Saturday, August 20, 2022",fj chain,Chain,FJ,75.0,,200.0,,,200.0,Male,55.0,Occasional,4.5
"Saturday, August 20, 2022",invicta watch,Watch,Invicta,50.0,,128.6,,,128.6,Others,45.0,Occasional,3.9
"Saturday, August 20, 2022",jewelery repiar,Custom Repairs,,10.0,,39.0,,,39.0,Male,60.0,Regular,4.6
"Saturday, August 20, 2022",tennis chain,Chain,FJ,20.0,,60.0,,,60.0,Male,32.0,Regular,4.6
"Saturday, August 20, 2022",silver studs,Studs,Silver,5.0,,47.7,,,47.7,Female,56.0,Rare,4.5
