Date,Description,Item Category,Material Category,Cost Price,Cash,Credit,Finance,Others,Total Sale,gender,age,visit_frequency,satisfaction_rating
"Saturday, July 15, 2023",jewelery cleaning,Custom Repairs,,,15.0,,,,15.0,Male,59.0,Rare,3.9
"Saturday, July 15, 2023",silver ear rings,Studs,Silver,10.0,,41.34,,,41.34,Male,50.0,Occasional,3.4
"Saturday, July 15, 2023",silver chain +charm,Chain and Charm,Silver,70.0,,232.14,,,232.14,Others,68.0,Occasional,3.5
"Saturday, July 15, 2023",jewelery repair,Custom Repairs,,,,40.0,,,40.0,Male,22.0,Occasional,3.8
"Saturday, July 15, 2023",jewelery repair,Custom Repairs,,,,40.0,,,40.0,Female,60.0,Regular,3.4
"Saturday, July 15, 2023",3437 fronts pick up,Custom Fronts,10k Gold,,87.0,,,,87.0,Male,24.0,Regular,4.5
"Saturday, July 15, 2023",3438 fronts pick up,Custom Fronts,10k Gold,,,87.5,,,87.5,Male,65.0,Regular,4.0
"Saturday, July 15, 2023",invicta watch,Watch,Invicta,50.0,,200.0,,,200.0,Male,47.0,Regular,3.7
"Saturday, July 15, 2023",f.j tennis chain,Chain,FJ,15.0,,118.0,,,118.0,Male,64.0,Regular,3.9
"Saturday, July 15, 2023",silver ring,Ring,Silver,25.0,,79.5,,,79.5,Others,44.0,Occasional,3.4
"Saturday, July 15, 2023",silver ring,Ring,Silver,,70.0,,,,70.0,Female,23.0,Occasional,3.9
"Sunday, July 16, 2023",gold ear rings,Studs,14k Gold,15.0,,70.0,,,70.0,Male,37.0,Regular,4.4
"Sunday, July 16, 2023",repair,,,,,20.0,,,20.0,Female,66.0,Regular,4.4
"Sunday, July 16, 2023",3551 picture pendant pick up,Charm,Silver,,,130.0,,,130.0,Male,67.0,Occasional,3.7
"Sunday, July 16, 2023",layaway pick up,Watch,Invicta,,,235.0,,,235.0,Male,20.0,Regular,3.6
"Sunday, July 16, 2023",gold rope chain,Chain,10k Gold,164.5,,270.3,,,270.3,Male,48.0,Occasional,3.7
"Sunday, July 16, 2023",10k chain,Chain,10k Gold,63.0,,135.0,,,135.0,Others,45.0,Regular,3.5
"Sunday, July 16, 2023",14k pendant,Charm,14k Gold,72.0,,135.0,,,135.0,Female,24.0,Regular,5.0
"Monday, July 17, 2023",gold rope chain,Chain,10k Gold,91.0,,220.0,,,220.0,Male,63.0,Occasional,4.2
"Monday, July 17, 2023",silver bangle,Bracelet,Silver,31.0,70.0,,,,70.0,Male,58.0,Occasional,3.6
"Monday, July 17, 2023",3557 fronts pick up,Custom Fronts,Silver,,,132.5,,,132.5,Male,26.0,Regular,4.5
"Monday, July 17, 2023",silver charm,Charm,Silver,11.88,,79.5,,,79.5,Male,33.0,Occasional,4.4
"Monday, July 17, 2023",silver charm,Chain and Charm,Silver,11.88,,79.5,,,79.5,Female,55.0,Occasional,3.8
"Tuesday, July 18, 2023",White DC fronts 10k,Custom Fronts,10k Gold,,,120.0,,,120.0,Female,36.0,Occasional,4.3
"Tuesday, July 18, 2023",cleaning,,,,,20.0,,,20.0,Male,64.0,Regular,3.3
"Tuesday, July 18, 2023",gold chain,Chain,14k Gold,81.0,,185.0,,,185.0,Female,33.0,Regular,3.4
"Tuesday, July 18, 2023",gold charm,Charm,10k Gold,56.0,,185.0,,,185.0,Female,50.0,Regular,4.1
"Tuesday, July 18, 2023",fj chain,Chain,FJ,125.0,,145.0,,,145.0,Female,27.0,Regular,3.8
"Tuesday, July 18, 2023",fj chain,Chain,FJ,82.0,,145.0,,,145.0,Male,19.0,Regular,4.6
"Tuesday, July 18, 2023",fj pendant,Charm,FJ,49.0,,145.0,,,145.0,Female,42.0,Rare,4.3
"Tuesday, July 18, 2023",fj pendant,Charm,FJ,34.0,,145.0,,,145.0,Male,18.0,Regular,5.0
"Wednesday, July 19, 2023",gold chain,Chain,10k Gold,147.0,270.0,,,,270.0,Male,42.0,Occasional,3.8
"Wednesday, July 19, 2023",silver charm,Charm,Silver,9.5,60.0,,,,60.0,Male,67.0,Regular,4.7
"Thursday, July 20, 2023",10k gold chain +charm,Chain and Charm,10k Gold,66.5,,170.0,,,170.0,Male,40.0,Occasional,4.0
"Thursday, July 20, 2023",jewelery repair,,,,,45.0,,,45.0,Male,66.0,Rare,3.4
"Thursday, July 20, 2023",silver charm,Chain and Charm,Silver,18.0,74.0,,,,74.0,Male,41.0,Regular,4.6
"Thursday, July 20, 2023",silver ear ring,Studs,Silver,10.0,,90.1,,,90.1,Male,48.0,Occasional,4.3
"Friday, July 21, 2023",watch repair,,,,20.0,,,,20.0,Others,56.0,Regular,4.8
"Friday, July 21, 2023",fj tennis chain,Chain,FJ,15.0,,102.11,,,102.11,Male,66.0,Regular,4.3
"Friday, July 21, 2023",silver charm,Charm,Silver,28.0,,102.11,,,102.11,Female,25.0,Regular,3.8
"Friday, July 21, 2023",silver ear ring,Studs,Silver,13.0,,102.12,,,102.12,Female,42.0,Rare,3.4
"Friday, July 21, 2023",silver chain and charm,Chain and Charm,Silver,68.13,,211.0,,,211.0,Female,27.0,Rare,4.5
"Friday, July 21, 2023",silver chain and charm,Chain and Charm,Silver,68.13,,243.74,,,243.74,Male,18.0,Occasional,4.0
"Saturday, July 22, 2023",wtach repair,,,,,15.0,,,15.0,Male,23.0,Occasional,3.7
"Saturday, July 22, 2023",jewelery cleaning,,,,30.0,,,,30.0,Female,26.0,Regular,3.7
"Saturday, July 22, 2023",silver chain,Chain,Silver,21.0,,132.5,,,132.5,Male,24.0,Rare,4.4
"Saturday, July 22, 2023",invicta watch,Watch,Invicta,60.0,,127.2,,,127.2,Male,46.0,Rare,3.9
"Saturday, July 22, 2023",silver ear rings,Studs,Silver,30.0,,106.0,,,106.0,Male,24.0,Regular,4.8
"Saturday, July 22, 2023",silver chain,Chain,Silver,5.0,,60.0,,,60.0,Female,68.0,Rare,3.9
"Saturday, July 22, 2023",gold rope chain and charm,Chain and Charm,10k Gold,276.5,,310.0,,,310.0,Female,49.0,Regular,3.3
"Saturday, July 22, 2023",repair,,,,15.0,,,,15.0,Female,37.0,Occasional,4.9
"Saturday, July 22, 2023",GOS name ear ring,Studs,Silver,77.0,,285.14,,,285.14,Female,67.0,Occasional,4.8
"Saturday, July 22, 2023",silver ear rings,Studs,Silver,10.0,,31.8,,,31.8,Female,70.0,Regular,3.3
"Saturday, July 22, 2023",SILVER EAR rings,Studs,Silver,15.0,,47.7,,,47.7,Female,31.0,Regular,3.5
"Sunday, July 23, 2023",jewelery cleaning,,,,15.0,,,,15.0,Male,54.0,Occasional,4.2
"Sunday, July 23, 2023",10k gold pendant,Charm,10k Gold,66.5,,106.0,,,106.0,Female,61.0,Regular,4.9
"Sunday, July 23, 2023",silver ring,Ring,Silver,25.0,,106.0,,,106.0,Female,53.0,Regular,3.4
"Sunday, July 23, 2023",10k gold pendant,Charm,10k Gold,140.0,265.0,,,,265.0,Male,70.0,Occasional,4.8
"Sunday, July 23, 2023",tungsten ring,Ring,Tungsten,5.0,,100.0,,,100.0,Female,44.0,Regular,3.4
"Sunday, July 23, 2023",tungsten ring,Ring,Tungsten,9.0,,48.7,,,48.7,Male,47.0,Occasional,4.8
"Sunday, July 23, 2023",14k rope chain,Chain,14k Gold,175.5,,285.0,,,285.0,Female,25.0,Regular,4.3
"Sunday, July 23, 2023",steel ring,Ring,St. Steel,5.0,63.0,,,,63.0,Others,31.0,Rare,4.0
"Monday, July 24, 2023",10k gold ring,Ring,10k Gold,87.5,,212.0,,,212.0,Male,30.0,Rare,3.8
"Monday, July 24, 2023",silver chain,Chain,Silver,30.0,,74.9,,,74.9,Male,68.0,Regular,3.4
"Monday, July 24, 2023",10k gold charm,Charm,10k Gold,38.5,,100.0,,,100.0,Male,66.0,Occasional,4.0
"Tuesday, July 25, 2023",picture charm 10k (3558),Charm,10k Gold,,,100.0,,,100.0,Male,18.0,Rare,3.5
"Tuesday, July 25, 2023",silver ear ring,Studs,Silver,10.0,,53.0,,,53.0,Female,29.0,Regular,3.8
"Wednesday, July 26, 2023","3566, 10k fronts pick up",Custom Fronts,10k Gold,,,120.0,,,120.0,Female,52.0,Regular,4.8
"Wednesday, July 26, 2023",diamond ear rings,Studs,Gold/Diamond,50.0,319.0,,,,319.0,Male,25.0,Occasional,4.6
"Thursday, July 27, 2023",spider man watch,Watch,Invicta,190.0,,263.94,,,263.94,Female,42.0,Regular,4.1
"Thursday, July 27, 2023",silver ear rings,Studs,Silver,10.0,,45.0,,,45.0,Male,59.0,Regular,3.8
"Thursday, July 27, 2023",silver ear rings,Studs,Silver,10.0,65.0,,,,65.0,Male,20.0,Regular,4.9
"Thursday, July 27, 2023",10k gold chain,Chain,10k Gold,164.5,,300.0,,,300.0,Male,70.0,Occasional,4.8
"Thursday, July 27, 2023",citizen watch,Watch,Citizen,60.0,,245.0,,,245.0,Female,52.0,Regular,4.6
"Thursday, July 27, 2023",10k gold chain,Chain,10k Gold,161.0,,299.0,,,299.0,Male,28.0,Regular,3.7
"Friday, July 28, 2023",BULOVA watch,Watch,Boluva,208.25,,500.0,,,500.0,Others,42.0,Occasional,4.4
"Friday, July 28, 2023",fj cuban chain,Chain,FJ,89.0,,162.5,,,162.5,Female,65.0,Rare,4.1
"Friday, July 28, 2023",silver chain,Chain,Silver,30.0,,136.74,,,136.74,Male,65.0,Regular,4.2
"Saturday, July 29, 2023",fj chain + charm,Chain and Charm,FJ,105.0,,318.0,,,318.0,Male,52.0,Regular,4.4
"Saturday, July 29, 2023",gold ear rings,Studs,10k Gold,15.0,,58.3,,,58.3,Male,43.0,Regular,4.7
"Saturday, July 29, 2023",silver ear rings,Studs,Silver,16.5,,42.4,,,42.4,Female,62.0,Regular,4.4
"Saturday, July 29, 2023",jewelery repair,,,,,10.0,,,10.0,Male,62.0,Rare,4.6
"Saturday, July 29, 2023",10k glod charm + steel charm,Chain and Charm,10k Gold,190.0,,369.94,,,369.94,Male,32.0,Regular,4.7
"Saturday, July 29, 2023",invicta watch,Watch,Invicta,65.0,,174.9,,,174.9,Male,35.0,Occasional,3.9
"Saturday, July 29, 2023",diamond ring,Ring,Gold/Diamond,77.0,200.0,,,,200.0,Male,66.0,Regular,3.6
"Saturday, July 29, 2023",jewelery repair,,,,45.0,,,,45.0,Male,26.0,Regular,4.3
"Saturday, July 29, 2023",invicta watch,Watch,Invicta,149.0,,306.34,,,306.34,Female,52.0,Rare,4.2
"Saturday, July 29, 2023",watch limks out,,,,,20.0,,,20.0,Others,64.0,Regular,3.9
"Saturday, July 29, 2023",fj charm,Charm,FJ,37.0,,106.0,,,106.0,Female,32.0,Regular,5.0
"Saturday, July 29, 2023",fj bracelet,Bracelet,FJ,40.0,,169.6,,,169.6,Male,28.0,Regular,3.4
"Saturday, July 29, 2023",watch links out,,,,,40.0,,,40.0,Female,22.0,Regular,3.7
"Saturday, July 29, 2023",diamond ear rings,Studs,Gold/Diamond,188.0,325.0,,,,325.0,Male,54.0,Occasional,5.0
"Saturday, July 29, 2023",10k gold anklet,Anklet,10k Gold,52.5,,185.5,,,185.5,Male,55.0,Occasional,3.4
"Saturday, July 29, 2023",silver ear rings,Studs,Silver,15.0,55.0,,,,55.0,Male,63.0,Regular,3.5
"Sunday, July 30, 2023",silver huggies,Hoops,Silver,10.0,,42.4,,,42.4,Male,21.0,Regular,4.0
"Sunday, July 30, 2023",14k gold charm,Charm,14k Gold,54.0,,150.0,,,150.0,Male,47.0,Regular,3.4
"Sunday, July 30, 2023",10k gold chain,Chain,10k Gold,80.5,,168.0,,,168.0,Male,44.0,Occasional,5.0
"Sunday, July 30, 2023",10k gold charm,Charm,10k Gold,59.5,155.0,,,,155.0,Male,26.0,Rare,4.1
"Sunday, July 30, 2023",watch links out,,,,,15.0,,,15.0,Female,23.0,Occasional,4.7
"Sunday, July 30, 2023",jewelery repair,,,,,52.0,,,52.0,Male,51.0,Occasional,4.1
"Sunday, July 30, 2023",silver bracelet,Bracelet,Silver,30.0,,196.1,,,196.1,Others,37.0,Occasional,4.0
"Sunday, July 2, 2023",fronts pick up,Custom Fronts,10k Gold,,,237.0,,,237.0,Male,40.0,Occasional,4.1
"Sunday, July 2, 2023",silver chain and char,Chain and Charm,Silver,25.0,,130.0,,,130.0,Male,42.0,Occasional,4.6
"Sunday, July 2, 2023",silver braelet,Bracelet,Silver,60.0,,175.0,,,175.0,Female,48.0,Regular,3.5
"Sunday, July 2, 2023",studs,Studs,Silver,,40.0,,,,40.0,Male,26.0,Regular,4.9
"Sunday, July 2, 2023",silver charm,Charm,Silver,8.8,,80.0,,,80.0,Male,54.0,Occasional,3.4
"Sunday, July 2, 2023",14k chain,Chain,14k Gold,202.0,,360.4,,,360.4,Female,22.0,Rare,4.5
"Sunday, July 2, 2023",repiar,Custom Repairs,,,25.0,,,,25.0,Female,68.0,Regular,4.2
"Thursday, June 1, 2023",ear percing,Studs,St. Steel,5.0,,37.1,,,37.1,Female,25.0,Regular,3.5
"Thursday, June 1, 2023",ear percing,Studs,St. Steel,4.0,,53.0,,,53.0,Male,33.0,Regular,4.2
"Thursday, June 1, 2023",tennis chain,Chain and Charm,FJ,45.0,212.0,,,,212.0,Female,61.0,Regular,4.1
"Thursday, June 1, 2023",silver studs,Studs,Silver,3.0,,31.8,,,31.8,Female,30.0,Rare,4.2
"Thursday, June 1, 2023",repiar,Custom Repairs,,,,55.0,,,55.0,Female,33.0,Regular,4.4
"Thursday, June 1, 2023",silver chain and charm,Chain and Charm,Silver,25.0,,135.0,,,135.0,Female,57.0,Rare,4.7
"Friday, June 2, 2023",rpiar,Custom Repairs,,,,40.0,,,40.0,Female,55.0,Occasional,3.8
"Friday, June 2, 2023",tungstung rinh,Ring,Tungsten,10.0,,74.2,,,74.2,Female,36.0,Regular,4.8
"Friday, June 2, 2023",silver chain and charm,Chain and Charm,Silver,27.0,,106.0,,,106.0,Female,69.0,Occasional,4.5
"Friday, June 2, 2023",studs,Studs,St. Steel,3.0,,47.7,,,47.7,Male,45.0,Regular,4.1
"Saturday, June 3, 2023",jewelery repiar,Custom Repairs,,,,60.0,,,60.0,Male,34.0,Occasional,4.6
"Saturday, June 3, 2023",silver chain and charm,Chain and Charm,Silver,81.84,,328.6,,,328.6,Others,40.0,Occasional,4.7
"Saturday, June 3, 2023",10k gold chain and charm,Chain and Charm,10k Gold,241.0,,424.0,,,424.0,Female,20.0,Occasional,4.3
"Saturday, June 3, 2023",earprecing,Studs,St. Steel,3.0,,55.0,,,55.0,Male,63.0,Regular,3.7
"Saturday, June 3, 2023",invicta watch,Watch,Invicta,180.0,,344.5,,,344.5,Male,60.0,Occasional,4.6
"Saturday, June 3, 2023",silver earring,Studs,Silver,15.0,,127.2,,,127.2,Male,37.0,Occasional,3.5
"Saturday, June 3, 2023",silver earring,Studs,Silver,14.0,,95.0,,,95.0,Female,42.0,Regular,3.9
"Saturday, June 3, 2023",silver earring,Studs,Silver,10.0,75.0,,,,75.0,Male,34.0,Regular,3.5
"Sunday, June 4, 2023",14k studs,Studs,14k Gold,22.0,,125.0,,,125.0,Female,25.0,Regular,5.0
"Monday, June 5, 2023",10k gold chain and charm,Chain and Charm,10k Gold,122.1,,291.5,,,291.5,Others,31.0,Rare,4.6
"Monday, June 5, 2023",silver ring,Ring,Silver,10.0,,116.6,,,116.6,Female,62.0,Occasional,4.3
"Monday, June 5, 2023",10k gold chain `,Charm,10k Gold,144.0,,265.0,,,265.0,Others,37.0,Regular,4.0
"Monday, June 5, 2023",repiar,Custom Repairs,,,,30.0,,,30.0,Male,36.0,Rare,3.7
"Tuesday, June 6, 2023",repiar,Custom Repairs,,,20.0,,,,20.0,Female,25.0,Occasional,3.9
"Wednesday, June 7, 2023",10k fronts x 6,Custom Fronts,10k Gold,228.0,260.0,,,,260.0,Male,67.0,Rare,4.9
"Wednesday, June 7, 2023",10k fronts x 4,Custom Fronts,10k Gold,152.0,,275.0,,,275.0,Male,67.0,Occasional,4.8
"Wednesday, June 7, 2023",repiar,Custom Repairs,,,30.0,,,,30.0,Male,52.0,Rare,3.4
"Thursday, June 8, 2023",10k chain and charm,Chain and Charm,10k Gold,180.0,325.0,,,,325.0,Others,62.0,Regular,4.5
"Thursday, June 8, 2023",invicta watch,Watch,Invicta,40.0,150.0,,,,150.0,Male,46.0,Regular,4.4
"Thursday, June 8, 2023",bracelet 10k,Bracelet,10k Gold,166.8,345.0,,,,345.0,Female,48.0,Regular,3.4
"Thursday, June 8, 2023",fj chain,Chain,FJ,70.0,,159.0,,,159.0,Male,32.0,Regular,4.4
"Friday, June 9, 2023",watch on layaway,Watch,Invicta,40.0,20.0,,,,20.0,Female,25.0,Regular,4.6
"Friday, June 9, 2023",silver fronts paid,Custom Fronts,Silver,,,100.0,,,100.0,Female,41.0,Occasional,4.1
"Friday, June 9, 2023",silver pendant,Chain and Charm,Silver,10.0,,53.0,,,53.0,Male,20.0,Regular,3.4
"Friday, June 9, 2023",silver pendant,Chain and Charm,Silver,10.0,,53.0,,,53.0,Female,54.0,Regular,3.7
"Friday, June 9, 2023",custum pendant pick up,Charm,Silver,,350.0,,,,350.0,Female,64.0,Occasional,3.8
"Friday, June 9, 2023",cuban chain,Chain,Silver,75.0,125.0,,,,125.0,Female,50.0,Occasional,3.3
"Friday, June 9, 2023",cuban chain,Chain,FJ,80.0,200.0,,,,200.0,Female,36.0,Rare,4.9
"Friday, June 9, 2023",10k gold ancklet,Anklet,10k Gold,66.0,,180.2,,,180.2,Female,19.0,Regular,3.4
"Friday, June 9, 2023",repiar,Custom Repairs,,,,45.0,,,45.0,Male,31.0,Rare,3.4
"Friday, June 9, 2023",10k gold chain and charm,Chain and Charm,10k Gold,828.0,,1120.0,,,1120.0,Others,43.0,Rare,3.5
"Friday, June 9, 2023",10k gold chain and charm,Chain and Charm,10k Gold,243.3,,530.0,,,530.0,Male,61.0,Regular,3.6
"Friday, June 9, 2023",repiar,Custom Repairs,,,,20.0,,,20.0,Male,35.0,Regular,3.4
"Friday, June 9, 2023",jewelery repiar,Custom Repairs,,,,150.0,,,150.0,Male,59.0,Occasional,4.6
"Friday, June 9, 2023",repiar,Custom Repairs,,,,25.0,,,25.0,Female,70.0,Regular,4.9
"Saturday, June 10, 2023",repiar,Custom Repairs,,,,15.0,,,15.0,Female,18.0,Regular,3.7
"Saturday, June 10, 2023",silver hoops,Hoops,Silver,15.0,,68.9,,,68.9,Male,56.0,Occasional,3.5
"Saturday, June 10, 2023",fj watch,Watch,FJ,10.0,91.0,,,,91.0,Male,22.0,Rare,5.0
"Saturday, June 10, 2023",cuban bracelet,Bracelet,FJ,50.0,200.0,,,,200.0,Female,61.0,Rare,4.0
"Saturday, June 10, 2023",bridel ring set,Ring,Gold/Diamond,650.0,,,,1190.0,1190.0,Others,27.0,Occasional,3.9
"Saturday, June 10, 2023",mens ring,Ring,Silver/Diamond,129.0,,,,400.0,400.0,Male,22.0,Regular,4.2
"Saturday, June 10, 2023",fj charm,Chain and Charm,FJ,65.0,,169.6,,,169.6,Female,30.0,Occasional,3.8
"Saturday, June 10, 2023",repiar,Custom Repairs,,,15.0,,,,15.0,Others,43.0,Regular,4.3
"Saturday, June 10, 2023",tennis chain,Chain,FJ,17.0,,106.0,,,106.0,Others,54.0,Rare,4.7
"Saturday, June 10, 2023",silvercuban ring,Ring,Silver,20.0,100.0,,,,100.0,Female,20.0,Occasional,4.0
"Saturday, June 10, 2023",nose ring,Studs,10k Gold,20.0,,106.0,,,106.0,Male,19.0,Regular,4.7
"Sunday, June 11, 2023",fronts pick up,Custom Fronts,10k Gold,100.0,14.0,,,,14.0,Female,67.0,Regular,3.4
"Wednesday, June 14, 2023",charm,Charm,Silver,3.0,15.0,,,,15.0,Male,23.0,Regular,4.3
"Wednesday, June 14, 2023",10k gold chain charm,Chain and Charm,10k Gold,145.0,,375.0,,,375.0,Female,59.0,Regular,3.8
"Wednesday, June 14, 2023",8silver fronts,Custom Fronts,Silver,88.0,,145.0,,,145.0,Male,21.0,Occasional,4.3
"Wednesday, June 14, 2023",sil picture,Charm,Silver,,,151.05,,,151.05,Male,54.0,Regular,5.0
"Tuesday, June 13, 2023",repiar,Custom Repairs,,,20.0,,,,20.0,Male,56.0,Regular,3.9
"Tuesday, June 13, 2023",fronts x 6,Custom Fronts,10k Gold,228.0,200.0,,,,200.0,Female,23.0,Regular,3.4
"Thursday, June 15, 2023",silver ring,Ring,Silver,15.0,,190.1,,,190.1,Male,48.0,Occasional,4.8
"Thursday, June 15, 2023",fronts pick up,Custom Fronts,Silver,,,90.0,,,90.0,Male,60.0,Regular,4.9
"Friday, June 16, 2023",10k gold chain,Chain,10k Gold,122.5,,275.6,,,275.6,Others,62.0,Occasional,4.6
"Friday, June 16, 2023",ring steel,Ring,St. Steel,2.0,40.0,,,,40.0,Male,22.0,Regular,3.7
"Friday, June 16, 2023",pic chain and charm,Chain and Charm,Silver,95.0,,125.0,,,125.0,Male,61.0,Regular,3.8
"Friday, June 16, 2023",invicta watch,Watch,Invicta,60.0,,143.1,,,143.1,Male,46.0,Regular,4.3
"Friday, June 16, 2023",invicta watch,Watch,Invicta,60.0,,143.1,,,143.1,Male,44.0,Occasional,3.7
"Saturday, June 17, 2023",Silver Chain and charm,Chain and Charm,Silver,20.0,,120.0,,,120.0,Female,37.0,Regular,4.3
"Saturday, June 17, 2023",jewelery repair,Custom Repairs,,,10.0,,,,10.0,Male,41.0,Regular,4.0
"Saturday, June 17, 2023",invicta watch,Watch,Invicta,,196.0,,,,196.0,Female,21.0,Regular,4.1
"Saturday, June 17, 2023",10 k gold chain and charm,Chain and Charm,10k Gold,203.0,,556.5,,,556.5,Others,47.0,Regular,4.4
"Saturday, June 17, 2023",silver picture charm and chain,Chain and Charm,Silver,95.0,,213.59,,,213.59,Male,51.0,Occasional,4.1
"Saturday, June 17, 2023",silver earring,Studs,Silver,13.0,80.0,,,,80.0,Male,50.0,Occasional,4.1
"Sunday, June 18, 2023",10k charm,Charm,10k Gold,80.0,80.0,70.0,,,150.0,Male,50.0,Rare,5.0
"Sunday, June 18, 2023",cuban chain,Chain,FJ,79.5,190.0,,,,190.0,Male,34.0,Rare,3.9
"Sunday, June 18, 2023",ear ring,Studs,Silver,4.0,50.0,,,,50.0,Male,19.0,Regular,4.9
"Sunday, June 18, 2023",steel bracelet,Bracelet,St. Steel,10.0,40.0,,,,40.0,Female,54.0,Regular,3.9
"Sunday, June 18, 2023",cuban chain,Chain,FJ,95.0,,265.0,,,265.0,Female,21.0,Regular,4.5
"Sunday, June 18, 2023",silver ear percing,Custom Piercing,St. Steel,5.0,,26.5,,,26.5,Female,40.0,Regular,3.4
"Sunday, June 18, 2023",exchange 10k gold chain,Chain,10k Gold,192.0,20.0,500.0,,,520.0,Male,63.0,Regular,4.7
"Monday, June 19, 2023",jewelery repair,Custom Repairs,,,40.0,,,,40.0,Female,38.0,Regular,4.2
"Monday, June 19, 2023",ear ring,Studs,Silver,10.0,,58.3,,,58.3,Male,65.0,Regular,3.6
"Monday, June 19, 2023",ear ring,Studs,Silver,10.0,,58.3,,,58.3,Female,70.0,Regular,3.7
"Monday, June 19, 2023",steel chain and charm,Chain and Charm,St. Steel,,,132.5,,,132.5,Female,48.0,Rare,3.8
"Monday, June 19, 2023",gold ear piercing,Custom Piercing,14k Gold,20.0,,84.8,,,84.8,Male,44.0,Regular,4.2
"Tuesday, June 20, 2023",14 k studs,Studs,14k Gold,20.0,100.0,,,,100.0,Male,53.0,Rare,4.9
"Tuesday, June 20, 2023",silver chain and charm,Chain and Charm,Silver,30.0,100.0,,,,100.0,Others,35.0,Occasional,4.6
"Wednesday, June 21, 2023",silver charm,Charm,Silver,37.5,100.0,,,,100.0,Female,46.0,Regular,4.4
"Wednesday, June 21, 2023",fronts pick up,,,,8.0,185.0,,,193.0,Female,43.0,Occasional,4.3
"Wednesday, June 21, 2023",ring pick up,,,,,130.0,,,130.0,Male,22.0,Regular,3.6
"Wednesday, June 21, 2023",watch repair,Custom Repairs,,,,30.0,,,30.0,Female,41.0,Occasional,3.9
"Wednesday, June 21, 2023",steel ring,Ring,St. Steel,10.0,,42.4,,,42.4,Female,21.0,Regular,3.9
"Thursday, June 22, 2023",TENNIS chain,Chain,FJ,30.0,65.0,,,,65.0,Female,47.0,Occasional,3.9
"Thursday, June 22, 2023",fronts pick up,,,,,146.5,,,146.5,Female,30.0,Regular,4.4
"Thursday, June 22, 2023",silver chain,Chain,Silver,28.0,80.0,,,,80.0,Male,45.0,Regular,4.7
"Friday, June 23, 2023",repair watch,Custom Repairs,,,,15.0,,,15.0,Male,61.0,Occasional,3.5
"Friday, June 23, 2023",repair watch,Custom Repairs,,,,15.0,,,15.0,Male,54.0,Regular,4.0
"Friday, June 23, 2023",watch repair,Custom Repairs,,,,20.0,,,20.0,Female,34.0,Regular,4.7
"Friday, June 23, 2023",fronts order,Custom Fronts,Silver,66.0,,106.0,,,106.0,Male,54.0,Occasional,3.5
"Friday, June 23, 2023",small nose pin,,Silver,5.0,,31.8,,,31.8,Female,52.0,Rare,3.9
"Saturday, June 24, 2023",Brass bracelet,Bracelet,Tungsten,20.0,100.0,,,,100.0,Male,37.0,Occasional,4.6
"Saturday, June 24, 2023",tennis chain,Chain,FJ,40.0,,185.5,,,185.5,Male,55.0,Regular,3.4
"Saturday, June 24, 2023",pic charm pick up,Charm,Silver,,50.0,75.0,,,125.0,Male,21.0,Regular,3.4
"Saturday, June 24, 2023",10k charm,Charm,10k Gold,120.0,,300.0,,,300.0,Male,68.0,Occasional,3.6
"Saturday, June 24, 2023",silver ring,Ring,Silver,22.0,,63.6,,,63.6,Male,44.0,Regular,4.7
"Saturday, June 24, 2023",invicta watch,Watch,Invicta,44.0,,132.5,,,132.5,Female,31.0,Regular,4.1
"Saturday, June 24, 2023",silver chain and charm,Chain and Charm,Silver,40.0,,150.0,,,150.0,Female,69.0,Regular,3.7
"Saturday, June 24, 2023",silver ear rings,Custom Piercing,Silver,15.0,,62.0,,,62.0,Male,34.0,Occasional,3.3
"Saturday, June 24, 2023",silver chain and charm,Chain and Charm,Silver,30.0,,58.3,,,58.3,Female,62.0,Regular,4.9
"Saturday, June 24, 2023",10k charm,Charm,10k Gold,77.0,,125.0,,,125.0,Others,63.0,Rare,4.2
"Sunday, June 25, 2023",repair,,,,,15.9,,,15.9,Others,28.0,Occasional,3.3
"Sunday, June 25, 2023",repair,,,,,15.0,,,15.0,Male,45.0,Regular,4.8
"Sunday, June 25, 2023",ice chain layaway,,,,,100.0,,,100.0,Male,25.0,Occasional,4.6
"Sunday, June 25, 2023",repair bracelet,Bracelet,,,,30.0,,,30.0,Female,45.0,Occasional,4.3
"Sunday, June 25, 2023",F J chain,Chain,FJ,5.0,,100.0,,,100.0,Male,54.0,Regular,4.7
"Sunday, June 25, 2023",F j ring,Ring,FJ,2.0,,37.8,,,37.8,Female,23.0,Occasional,3.6
"Monday, June 26, 2023",10k gold fronts,Custom Fronts,10k Gold,234.0,,206.17,,,206.17,Others,20.0,Regular,4.6
"Monday, June 26, 2023",watch repair,Custom Repairs,,,,30.0,,,30.0,Female,52.0,Regular,3.6
"Monday, June 26, 2023",silver chain,Chain,Silver,22.5,,90.1,,,90.1,Male,41.0,Occasional,4.4
"Monday, June 26, 2023",10k chain and diamond pendant,Chain and Charm,Gold/Diamond,332.0,540.0,,,,540.0,Female,20.0,Regular,4.0
"Monday, June 26, 2023",10k chain and charm ( IN) $451.5,Chain and Charm,10k Gold,200.0,,,,,0.0,Female,50.0,Regular,3.3
"Monday, June 26, 2023",tungston steel ring,Ring,Tungsten,20.0,,67.2,,,67.2,Male,51.0,Occasional,4.3
"Monday, June 26, 2023",tungston steel ring,Ring,Tungsten,18.0,,60.0,,,60.0,Male,23.0,Rare,3.5
